RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,CustomerType,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ProductPrice,SupplierPrice,SalesID
4640,CA-2016-102162,2016-09-11,2016-09-16,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Newport News,Virginia,23602,South,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,159992.0,8,0.0,75196.0,19999.0,10599.0,S0000004640
4641,CA-2016-102162,2016-09-11,2016-09-16,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Newport News,Virginia,23602,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,1109.0,1,0.0,543.0,1109.0,566.0,S0000004641
4642,CA-2017-130141,2017-10-22,2017-10-24,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,316.0,4,0.7,-253.0,264.0,143.0,S0000004642
4643,CA-2017-130141,2017-10-22,2017-10-24,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,57913.0,4,0.2,-2895.0,18098.0,15202.0,S0000004643
4644,CA-2015-147501,2015-08-02,2015-08-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,636.0,2,0.2,214.0,398.0,211.0,S0000004644
4645,CA-2015-147501,2015-08-02,2015-08-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,55840.0,2,0.2,4188.0,34900.0,25826.0,S0000004645
4646,CA-2016-143910,2016-08-12,2016-08-16,Standard Class,BC-11125,Becky Castell,Home Office,United States,New York City,New York,10011,East,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",14576.0,2,0.1,-809.0,8098.0,7693.0,S0000004646
4647,CA-2014-146885,2014-05-30,2014-06-05,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Richmond,Virginia,23223,South,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",1362.0,3,0.0,612.0,454.0,250.0,S0000004647
4648,CA-2016-139556,2016-04-26,2016-05-01,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,10009,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,43464.0,3,0.1,6278.0,16097.0,12395.0,S0000004648
4649,CA-2017-129357,2017-05-14,2017-05-19,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,44019.0,9,0.0,20688.0,4891.0,2592.0,S0000004649
4650,CA-2017-129357,2017-05-14,2017-05-19,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,6440.0,5,0.0,193.0,1288.0,1249.0,S0000004650
4651,CA-2017-150987,2017-04-08,2017-04-12,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,24455.0,5,0.0,11493.0,4891.0,2592.0,S0000004651
4652,CA-2017-150987,2017-04-08,2017-04-12,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,19576.0,4,0.0,9788.0,4894.0,2447.0,S0000004652
4653,CA-2017-132647,2017-02-17,2017-02-23,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",1176.0,2,0.0,576.0,588.0,300.0,S0000004653
4654,CA-2017-132647,2017-02-17,2017-02-23,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,16645.0,5,0.0,3994.0,3329.0,2530.0,S0000004654
4655,CA-2017-159107,2017-06-24,2017-06-26,Second Class,KT-16480,Kean Thornton,Consumer,United States,San Francisco,California,94110,West,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",288.0,1,0.0,135.0,288.0,153.0,S0000004655
4656,CA-2014-160738,2014-05-05,2014-05-10,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,61032,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,4524.0,2,0.2,395.0,2828.0,2064.0,S0000004656
4657,CA-2015-112130,2015-05-03,2015-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",5990.0,2,0.2,1422.0,3744.0,2284.0,S0000004657
4658,CA-2015-112130,2015-05-03,2015-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",2369.0,2,0.2,651.0,1481.0,859.0,S0000004658
4659,CA-2015-112130,2015-05-03,2015-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,796.0,2,0.2,288.0,498.0,254.0,S0000004659
4660,CA-2015-112130,2015-05-03,2015-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1820.0,7,0.2,204.0,325.0,231.0,S0000004660
4661,CA-2015-112130,2015-05-03,2015-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,2755.0,3,0.2,-34.0,1148.0,930.0,S0000004661
4662,CA-2015-112130,2015-05-03,2015-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",84411.0,6,0.3,-3617.0,20098.0,14672.0,S0000004662
4663,CA-2015-112130,2015-05-03,2015-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,7675.0,3,0.2,-959.0,3198.0,2878.0,S0000004663
4664,CA-2016-111409,2016-09-18,2016-09-22,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,300.0,1,0.2,105.0,375.0,195.0,S0000004664
4665,CA-2016-116232,2016-09-22,2016-09-26,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,750.0,9,0.7,-600.0,278.0,150.0,S0000004665
4666,CA-2016-116232,2016-09-22,2016-09-26,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",1655.0,2,0.2,579.0,1035.0,538.0,S0000004666
4667,CA-2016-116547,2016-01-10,2016-01-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,7992.0,4,0.0,3436.0,1998.0,1139.0,S0000004667
4668,CA-2016-116547,2016-01-10,2016-01-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,6998.0,2,0.0,1329.0,3499.0,2834.0,S0000004668
4669,US-2017-133200,2017-05-06,2017-05-11,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,1106.0,10,0.8,-1880.0,553.0,299.0,S0000004669
4670,US-2017-133200,2017-05-06,2017-05-11,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",62346.0,7,0.32,-11919.0,13097.0,10609.0,S0000004670
4671,US-2017-133200,2017-05-06,2017-05-11,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,77268.0,5,0.2,-5795.0,19317.0,16613.0,S0000004671
4672,CA-2016-133550,2016-07-31,2016-08-06,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,28314.0,4,0.1,7235.0,7865.0,5270.0,S0000004672
4673,CA-2016-133550,2016-07-31,2016-08-06,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,63596.0,4,0.0,16534.0,15899.0,11765.0,S0000004673
4674,CA-2016-133550,2016-07-31,2016-08-06,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,11899.0,1,0.0,3331.0,11899.0,8567.0,S0000004674
4675,CA-2016-133550,2016-07-31,2016-08-06,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,27294.0,3,0.0,3002.0,9098.0,8097.0,S0000004675
4676,CA-2017-139416,2017-03-27,2017-03-29,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",1500.0,2,0.2,150.0,938.0,675.0,S0000004676
4677,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,3308.0,4,0.2,1116.0,1034.0,548.0,S0000004677
4678,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,8098.0,1,0.0,323.0,8098.0,7773.0,S0000004678
4679,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,8280.0,12,0.0,662.0,690.0,635.0,S0000004679
4680,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,2136.0,2,0.0,576.0,1068.0,780.0,S0000004680
4681,CA-2014-114510,2014-03-14,2014-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",6204.0,2,0.2,2016.0,3878.0,2094.0,S0000004681
4682,CA-2016-169215,2016-07-14,2016-07-18,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,Auburn,New York,13021,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2961.0,9,0.0,1332.0,329.0,181.0,S0000004682
4683,CA-2016-127698,2016-12-01,2016-12-01,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,86392.0,9,0.2,8639.0,11999.0,8639.0,S0000004683
4684,CA-2016-159912,2016-08-29,2016-09-03,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",24192.0,4,0.4,-5644.0,10080.0,7459.0,S0000004684
4685,CA-2016-159912,2016-08-29,2016-09-03,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,16388.0,4,0.5,-8194.0,8194.0,6146.0,S0000004685
4686,CA-2016-159912,2016-08-29,2016-09-03,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,348.0,2,0.7,-278.0,581.0,314.0,S0000004686
4687,CA-2016-159912,2016-08-29,2016-09-03,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,1058.0,7,0.2,-238.0,189.0,185.0,S0000004687
4688,CA-2016-101987,2016-06-24,2016-06-30,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,47374,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,44091.0,9,0.0,12345.0,4899.0,3527.0,S0000004688
4689,US-2017-154851,2017-03-30,2017-04-03,Standard Class,BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",571.0,5,0.7,-476.0,381.0,210.0,S0000004689
4690,CA-2014-138681,2014-12-20,2014-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",5196.0,2,0.2,1039.0,3247.0,2079.0,S0000004690
4691,CA-2014-138681,2014-12-20,2014-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,7197.0,3,0.2,2159.0,2999.0,1679.0,S0000004691
4692,CA-2014-138681,2014-12-20,2014-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,24235.0,3,0.2,-4241.0,10098.0,9492.0,S0000004692
4693,CA-2014-138681,2014-12-20,2014-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,22192.0,5,0.2,7767.0,5548.0,2885.0,S0000004693
4694,CA-2014-138681,2014-12-20,2014-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,844.0,2,0.2,264.0,528.0,290.0,S0000004694
4695,US-2015-138121,2015-12-17,2015-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,2952.0,4,0.0,1446.0,738.0,376.0,S0000004695
4696,US-2015-138121,2015-12-17,2015-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,30294.0,3,0.0,4847.0,10098.0,8482.0,S0000004696
4697,US-2015-138121,2015-12-17,2015-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,14236.0,2,0.0,3843.0,7118.0,5196.0,S0000004697
4698,US-2015-138121,2015-12-17,2015-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",54666.0,9,0.0,13666.0,6074.0,4556.0,S0000004698
4699,US-2015-138121,2015-12-17,2015-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",21213.0,3,0.0,1484.0,7070.0,6576.0,S0000004699
4700,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,524.0,2,0.2,59.0,328.0,233.0,S0000004700
4701,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,7441.0,2,0.2,-1488.0,4651.0,4465.0,S0000004701
4702,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,684.0,2,0.2,214.0,428.0,235.0,S0000004702
4703,CA-2017-140298,2017-05-11,2017-05-17,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,799.0,1,0.6,-699.0,1998.0,1499.0,S0000004703
4704,CA-2016-166240,2016-06-24,2016-06-28,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,77095,Central,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,871.0,2,0.8,-1960.0,2178.0,1416.0,S0000004704
4705,CA-2016-158435,2016-05-17,2016-05-18,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,6517.0,7,0.0,1889.0,931.0,661.0,S0000004705
4706,CA-2016-158435,2016-05-17,2016-05-18,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,1462.0,2,0.0,687.0,731.0,387.0,S0000004706
4707,CA-2016-158435,2016-05-17,2016-05-18,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,17324.0,4,0.0,1732.0,4331.0,3897.0,S0000004707
4708,CA-2017-138149,2017-06-29,2017-06-30,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,89592.0,5,0.2,30237.0,22398.0,11871.0,S0000004708
4709,CA-2017-138149,2017-06-29,2017-06-30,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",13071.0,3,0.0,3921.0,4357.0,3050.0,S0000004709
4710,CA-2017-138149,2017-06-29,2017-06-30,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,1168.0,2,0.0,303.0,584.0,432.0,S0000004710
4711,CA-2017-138149,2017-06-29,2017-06-30,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,6231.0,3,0.0,2243.0,2077.0,1329.0,S0000004711
4712,CA-2014-112403,2014-03-31,2014-03-31,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,85.0,1,0.7,-59.0,284.0,145.0,S0000004712
4713,CA-2014-108273,2014-12-16,2014-12-21,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,3628.0,7,0.2,1270.0,648.0,337.0,S0000004713
4714,CA-2014-108273,2014-12-16,2014-12-21,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",5656.0,2,0.6,-7495.0,7070.0,6576.0,S0000004714
4715,CA-2017-121643,2017-05-18,2017-05-20,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,34470.0,2,0.2,3877.0,21544.0,15296.0,S0000004715
4716,US-2015-122910,2015-05-12,2015-05-16,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,20158.0,2,0.2,2015.0,12599.0,9071.0,S0000004716
4717,CA-2017-143126,2017-12-03,2017-12-07,Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",52196.0,2,0.0,8873.0,26098.0,21661.0,S0000004717
4718,CA-2015-129042,2015-12-12,2015-12-17,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,822.0,3,0.0,221.0,274.0,200.0,S0000004718
4719,CA-2015-109736,2015-10-10,2015-10-11,First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,4536.0,7,0.0,2177.0,648.0,337.0,S0000004719
4720,CA-2015-142601,2015-04-18,2015-04-20,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",94717.0,7,0.0,947.0,13531.0,13396.0,S0000004720
4721,CA-2015-142601,2015-04-18,2015-04-20,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,6196.0,2,0.0,2788.0,3098.0,1704.0,S0000004721
4722,CA-2014-106229,2014-06-07,2014-06-11,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",26893.0,3,0.5,-20976.0,17929.0,15957.0,S0000004722
4723,US-2017-135230,2017-09-01,2017-09-07,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,758.0,1,0.0,295.0,758.0,462.0,S0000004723
4724,CA-2016-159653,2016-05-22,2016-05-22,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,1473.0,3,0.0,721.0,491.0,250.0,S0000004724
4725,CA-2016-131968,2016-11-11,2016-11-15,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,988.0,2,0.7,-692.0,1648.0,840.0,S0000004725
4726,CA-2016-131968,2016-11-11,2016-11-15,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,67154.0,3,0.2,5036.0,27981.0,20706.0,S0000004726
4727,CA-2014-119151,2014-11-25,2014-11-29,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",111792.0,4,0.0,5589.0,27948.0,26551.0,S0000004727
4728,CA-2014-119151,2014-11-25,2014-11-29,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",27595.0,3,0.2,-3794.0,11498.0,10463.0,S0000004728
4729,CA-2014-123323,2014-11-07,2014-11-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,12314.0,7,0.2,4617.0,2199.0,1100.0,S0000004729
4730,CA-2016-124681,2016-07-18,2016-07-23,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,1557.0,3,0.2,330.0,649.0,409.0,S0000004730
4731,US-2015-103996,2015-03-29,2015-03-31,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,21264.0,6,0.0,9994.0,3544.0,1878.0,S0000004731
4732,US-2015-103996,2015-03-29,2015-03-31,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,986.0,3,0.0,454.0,329.0,178.0,S0000004732
4733,US-2015-103996,2015-03-29,2015-03-31,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,5325.0,3,0.0,2076.0,1775.0,1083.0,S0000004733
4734,US-2015-103996,2015-03-29,2015-03-31,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,1992.0,3,0.0,956.0,664.0,345.0,S0000004734
4735,CA-2016-120530,2016-04-07,2016-04-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",65874.0,3,0.1,14638.0,24398.0,17079.0,S0000004735
4736,CA-2015-155054,2015-06-13,2015-06-19,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",826.0,2,0.0,388.0,413.0,219.0,S0000004736
